old_path,new_path,commit SHA,parent commit SHA,commit message,diff_hist,diff_myers,Discrepancy,Category
timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,3d62b0333cce140dbdd24fdb5823a38603cf10f4,9d75f81ca166ccc7421f20527d9b3932dac3c398,"Include single-arg exception log methods in TimberExceptionLogging check

Fixes #289","@@ -636,6 +636,34 @@ class WrongTimberUsageDetectorTest {
   }
 
   @Test fun exceptionLoggingUsingExceptionMessage() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log() {
+                |     Exception e = new Exception();
+                |     Timber.d(e.getMessage());
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expect(""""""
+            |src/foo/Example.java:6: Warning: Explicitly logging exception message is redundant [TimberExceptionLogging]
+            |     Timber.d(e.getMessage());
+            |     ~~~~~~~~~~~~~~~~~~~~~~~~
+            |0 errors, 1 warnings"""""".trimMargin())
+        .expectFixDiffs(""""""
+            |Fix for src/foo/Example.java line 5: Replace message with throwable:
+            |@@ -6 +6
+            |-      Timber.d(e.getMessage());
+            |+      Timber.d(e);
+            |"""""".trimMargin())
+  }
+
+  @Test fun exceptionLoggingUsingExceptionMessageArgument() {
     lint()
         .files(TIMBER_STUB,
             java(""""""","@@ -636,6 +636,34 @@ class WrongTimberUsageDetectorTest {
   }
 
   @Test fun exceptionLoggingUsingExceptionMessage() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log() {
+                |     Exception e = new Exception();
+                |     Timber.d(e.getMessage());
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expect(""""""
+            |src/foo/Example.java:6: Warning: Explicitly logging exception message is redundant [TimberExceptionLogging]
+            |     Timber.d(e.getMessage());
+            |     ~~~~~~~~~~~~~~~~~~~~~~~~
+            |0 errors, 1 warnings"""""".trimMargin())
+        .expectFixDiffs(""""""
+            |Fix for src/foo/Example.java line 5: Replace message with throwable:
+            |@@ -6 +6
+            |-      Timber.d(e.getMessage());
+            |+      Timber.d(e);
+            |"""""".trimMargin())
+  }
+
+  @Test fun exceptionLoggingUsingExceptionMessageArgument() {
     lint()
         .files(TIMBER_STUB,
             java(""""""",False,test
timber-sample/src/main/java/com/example/timber/ui/LintActivity.java,timber-sample/src/main/java/com/example/timber/ui/LintActivity.java,3d62b0333cce140dbdd24fdb5823a38603cf10f4,9d75f81ca166ccc7421f20527d9b3932dac3c398,"Include single-arg exception log methods in TimberExceptionLogging check

Fixes #289","@@ -69,6 +69,7 @@ public class LintActivity extends Activity {
     Timber.d(new Exception(), new Exception().getMessage());
     Timber.d(new Exception(), """");
     Timber.d(new Exception(), null);
+    Timber.d(new Exception().getMessage());
   }
 
   private String getString() {","@@ -69,6 +69,7 @@ public class LintActivity extends Activity {
     Timber.d(new Exception(), new Exception().getMessage());
     Timber.d(new Exception(), """");
     Timber.d(new Exception(), null);
+    Timber.d(new Exception().getMessage());
   }
 
   private String getString() {",False,source
timber-lint/src/main/java/timber/lint/WrongTimberUsageDetector.java,timber-lint/src/main/java/timber/lint/WrongTimberUsageDetector.java,88741fa503c31f9eac2f156fe40baeb129695ce2,3d62b0333cce140dbdd24fdb5823a38603cf10f4,"Fix false positives when evaluating parameters and methods

Fixes #270","@@ -15,10 +15,12 @@ import com.android.tools.lint.detector.api.Scope;
 import com.android.tools.lint.detector.api.Severity;
 import com.intellij.psi.PsiClass;
 import com.intellij.psi.PsiClassType;
+import com.intellij.psi.PsiElement;
 import com.intellij.psi.PsiField;
 import com.intellij.psi.PsiLiteralExpression;
 import com.intellij.psi.PsiMethod;
 import com.intellij.psi.PsiMethodCallExpression;
+import com.intellij.psi.PsiParameter;
 import com.intellij.psi.PsiType;
 import java.util.ArrayList;
 import java.util.Arrays;
@@ -32,6 +34,7 @@ import org.jetbrains.uast.UCallExpression;
 import org.jetbrains.uast.UElement;
 import org.jetbrains.uast.UExpression;
 import org.jetbrains.uast.UIfExpression;
+import org.jetbrains.uast.ULiteralExpression;
 import org.jetbrains.uast.UMethod;
 import org.jetbrains.uast.UQualifiedReferenceExpression;
 import org.jetbrains.uast.USimpleNameReferenceExpression;
@@ -516,8 +519,8 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
       }
 
       String s = evaluateString(context, messageArg, true);
-      if (s == null && isField(messageArg)) {
-        // Non-final fields can't be evaluated.
+      if (s == null && !canEvaluateExpression(messageArg)) {
+        // Parameters and non-final fields can't be evaluated.
         return;
       }
 
@@ -550,9 +553,16 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
         ""java.lang.Throwable"");
   }
 
-  private static boolean isField(UExpression expression) {
-    return expression instanceof USimpleNameReferenceExpression
-        && (((USimpleNameReferenceExpression) expression).resolve() instanceof PsiField);
+  private static boolean canEvaluateExpression(UExpression expression) {
+    // TODO - try using CallGraph?
+    if (expression instanceof ULiteralExpression) {
+      return true;
+    }
+    if (!(expression instanceof USimpleNameReferenceExpression)) {
+      return false;
+    }
+    PsiElement resolvedElement = ((USimpleNameReferenceExpression) expression).resolve();
+    return !(resolvedElement instanceof PsiField || resolvedElement instanceof PsiParameter);
   }
 
   private static boolean isCallFromMethodInSubclassOf(JavaContext context, UCallExpression call,","@@ -15,10 +15,12 @@ import com.android.tools.lint.detector.api.Scope;
 import com.android.tools.lint.detector.api.Severity;
 import com.intellij.psi.PsiClass;
 import com.intellij.psi.PsiClassType;
+import com.intellij.psi.PsiElement;
 import com.intellij.psi.PsiField;
 import com.intellij.psi.PsiLiteralExpression;
 import com.intellij.psi.PsiMethod;
 import com.intellij.psi.PsiMethodCallExpression;
+import com.intellij.psi.PsiParameter;
 import com.intellij.psi.PsiType;
 import java.util.ArrayList;
 import java.util.Arrays;
@@ -32,6 +34,7 @@ import org.jetbrains.uast.UCallExpression;
 import org.jetbrains.uast.UElement;
 import org.jetbrains.uast.UExpression;
 import org.jetbrains.uast.UIfExpression;
+import org.jetbrains.uast.ULiteralExpression;
 import org.jetbrains.uast.UMethod;
 import org.jetbrains.uast.UQualifiedReferenceExpression;
 import org.jetbrains.uast.USimpleNameReferenceExpression;
@@ -516,8 +519,8 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
       }
 
       String s = evaluateString(context, messageArg, true);
-      if (s == null && isField(messageArg)) {
-        // Non-final fields can't be evaluated.
+      if (s == null && !canEvaluateExpression(messageArg)) {
+        // Parameters and non-final fields can't be evaluated.
         return;
       }
 
@@ -550,9 +553,16 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
         ""java.lang.Throwable"");
   }
 
-  private static boolean isField(UExpression expression) {
-    return expression instanceof USimpleNameReferenceExpression
-        && (((USimpleNameReferenceExpression) expression).resolve() instanceof PsiField);
+  private static boolean canEvaluateExpression(UExpression expression) {
+    // TODO - try using CallGraph?
+    if (expression instanceof ULiteralExpression) {
+      return true;
+    }
+    if (!(expression instanceof USimpleNameReferenceExpression)) {
+      return false;
+    }
+    PsiElement resolvedElement = ((USimpleNameReferenceExpression) expression).resolve();
+    return !(resolvedElement instanceof PsiField || resolvedElement instanceof PsiParameter);
   }
 
   private static boolean isCallFromMethodInSubclassOf(JavaContext context, UCallExpression call,",False,source
timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,88741fa503c31f9eac2f156fe40baeb129695ce2,3d62b0333cce140dbdd24fdb5823a38603cf10f4,"Fix false positives when evaluating parameters and methods

Fixes #270","@@ -710,6 +710,43 @@ class WrongTimberUsageDetectorTest {
         .expectClean()
   }
 
+  @Test fun exceptionLoggingUsingParameter() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log(Exception e, String message) {
+                |     Timber.d(e, message);
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expectClean()
+  }
+
+  @Test fun exceptionLoggingUsingMethod() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log(Exception e) {
+                |    Timber.d(e, method());
+                |  }
+                |  private String method() {
+                |    return ""foo"";
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expectClean()
+  }
+
   @Test fun exceptionLoggingUsingNonFinalField() {
     lint()
         .files(TIMBER_STUB,","@@ -710,6 +710,43 @@ class WrongTimberUsageDetectorTest {
         .expectClean()
   }
 
+  @Test fun exceptionLoggingUsingParameter() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log(Exception e, String message) {
+                |     Timber.d(e, message);
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expectClean()
+  }
+
+  @Test fun exceptionLoggingUsingMethod() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public void log(Exception e) {
+                |    Timber.d(e, method());
+                |  }
+                |  private String method() {
+                |    return ""foo"";
+                |  }
+                |}"""""".trimMargin())
+        )
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expectClean()
+  }
+
   @Test fun exceptionLoggingUsingNonFinalField() {
     lint()
         .files(TIMBER_STUB,",False,test
timber/build.gradle,timber/build.gradle,253d90b0713a5778a4b2340e3902ec3b86e1e9c8,8ca30dbea6dabbade1f90ea9564c1d00c8a31f08,"Change annotations from a compileOnly to an implementation dependency.

We can't assume that dependent projects will have jetbrains annotations
in the classpath.

This is causing problems like #295.","@@ -37,7 +37,7 @@ android {
 }
 
 dependencies {
-  compileOnly deps.annotations
+  implementation deps.annotations
 
   testImplementation deps.annotations
   testImplementation deps.junit","@@ -37,7 +37,7 @@ android {
 }
 
 dependencies {
-  compileOnly deps.annotations
+  implementation deps.annotations
 
   testImplementation deps.annotations
   testImplementation deps.junit",False,other
build.gradle,build.gradle,a0081c6d392636c0b076d45e0b815eef35fc866d,8ca30dbea6dabbade1f90ea9564c1d00c8a31f08,Bump to AGP 3.1 Final,"@@ -5,10 +5,10 @@ buildscript {
       'minSdk': 9,
       'compileSdk': 27,
 
-      'kotlin': '1.2.21',
+      'kotlin': '1.2.31',
 
-      'androidPlugin': '3.1.0-beta4',
-      'androidTools': '26.1.0-beta4',
+      'androidPlugin': '3.1.0',
+      'androidTools': '26.1.0',
 
       'butterknife': '8.8.1',
   ]
@@ -26,11 +26,11 @@ buildscript {
           'checks': ""com.android.tools.lint:lint-checks:${versions.androidTools}"",
           'tests': ""com.android.tools.lint:lint-tests:${versions.androidTools}"",
       ],
-      annotations: 'org.jetbrains:annotations:15.0',
+      annotations: 'org.jetbrains:annotations:16.0.1',
 
       junit: 'junit:junit:4.12',
       truth: 'com.google.truth:truth:0.39',
-      robolectric: 'org.robolectric:robolectric:3.7.1',
+      robolectric: 'org.robolectric:robolectric:3.8',
   ]
 
   repositories {","@@ -5,10 +5,10 @@ buildscript {
       'minSdk': 9,
       'compileSdk': 27,
 
-      'kotlin': '1.2.21',
+      'kotlin': '1.2.31',
 
-      'androidPlugin': '3.1.0-beta4',
-      'androidTools': '26.1.0-beta4',
+      'androidPlugin': '3.1.0',
+      'androidTools': '26.1.0',
 
       'butterknife': '8.8.1',
   ]
@@ -26,11 +26,11 @@ buildscript {
           'checks': ""com.android.tools.lint:lint-checks:${versions.androidTools}"",
           'tests': ""com.android.tools.lint:lint-tests:${versions.androidTools}"",
       ],
-      annotations: 'org.jetbrains:annotations:15.0',
+      annotations: 'org.jetbrains:annotations:16.0.1',
 
       junit: 'junit:junit:4.12',
       truth: 'com.google.truth:truth:0.39',
-      robolectric: 'org.robolectric:robolectric:3.7.1',
+      robolectric: 'org.robolectric:robolectric:3.8',
   ]
 
   repositories {",False,other
CHANGELOG.md,CHANGELOG.md,f452f121d4615f74d3242a13116b79d7081ac207,28aa40af827686bb5d4b8c481d582e9e3a04a7f9,Prepare version 4.7.1.,"@@ -1,6 +1,13 @@
 Change Log
 ==========
 
+Version 4.7.0 *(2018-03-27)*
+----------------------------
+
+ * Fix: Support lint version 26.1.0.
+ * Fix: Check single-argument log method in TimberExceptionLogging.
+
+
 Version 4.6.1 *(2018-02-12)*
 ----------------------------","@@ -1,6 +1,13 @@
 Change Log
 ==========
 
+Version 4.7.0 *(2018-03-27)*
+----------------------------
+
+ * Fix: Support lint version 26.1.0.
+ * Fix: Check single-argument log method in TimberExceptionLogging.
+
+
 Version 4.6.1 *(2018-02-12)*
 ----------------------------",False,other
README.md,README.md,f452f121d4615f74d3242a13116b79d7081ac207,28aa40af827686bb5d4b8c481d582e9e3a04a7f9,Prepare version 4.7.1.,"@@ -83,7 +83,7 @@ Download
 --------
 
 ```groovy
-implementation 'com.jakewharton.timber:timber:4.6.1'
+implementation 'com.jakewharton.timber:timber:4.7.0'
 ```
 
 Snapshots of the development version are available in [Sonatype's `snapshots` repository][snap].","@@ -83,7 +83,7 @@ Download
 --------
 
 ```groovy
-implementation 'com.jakewharton.timber:timber:4.6.1'
+implementation 'com.jakewharton.timber:timber:4.7.0'
 ```
 
 Snapshots of the development version are available in [Sonatype's `snapshots` repository][snap].",False,readme
gradle.properties,gradle.properties,f452f121d4615f74d3242a13116b79d7081ac207,28aa40af827686bb5d4b8c481d582e9e3a04a7f9,Prepare version 4.7.1.,"@@ -1,5 +1,5 @@
 GROUP=com.jakewharton.timber
-VERSION_NAME=4.6.2-SNAPSHOT
+VERSION_NAME=4.7.0
 
 POM_DESCRIPTION=No-nonsense injectable logging.","@@ -1,5 +1,5 @@
 GROUP=com.jakewharton.timber
-VERSION_NAME=4.6.2-SNAPSHOT
+VERSION_NAME=4.7.0
 
 POM_DESCRIPTION=No-nonsense injectable logging.",False,other
gradle.properties,gradle.properties,3fc01a4e317b73c1e5c1c932a0d8e1568693a1e5,f452f121d4615f74d3242a13116b79d7081ac207,Prepare next development version.,"@@ -1,5 +1,5 @@
 GROUP=com.jakewharton.timber
-VERSION_NAME=4.7.0
+VERSION_NAME=4.7.1-SNAPSHOT
 
 POM_DESCRIPTION=No-nonsense injectable logging.","@@ -1,5 +1,5 @@
 GROUP=com.jakewharton.timber
-VERSION_NAME=4.7.0
+VERSION_NAME=4.7.1-SNAPSHOT
 
 POM_DESCRIPTION=No-nonsense injectable logging.",False,other
build.gradle,build.gradle,14b1cdf640556dcbb5d060b7bfe9a101d21bf328,3fc01a4e317b73c1e5c1c932a0d8e1568693a1e5,Bump deps,"@@ -7,8 +7,8 @@ buildscript {
 
       'kotlin': '1.2.31',
 
-      'androidPlugin': '3.1.0',
-      'androidTools': '26.1.0',
+      'androidPlugin': '3.1.1',
+      'androidTools': '26.1.1',
 
       'butterknife': '8.8.1',
   ]
@@ -29,7 +29,7 @@ buildscript {
       annotations: 'org.jetbrains:annotations:16.0.1',
 
       junit: 'junit:junit:4.12',
-      truth: 'com.google.truth:truth:0.39',
+      truth: 'com.google.truth:truth:0.40',
       robolectric: 'org.robolectric:robolectric:3.8',
   ]","@@ -7,8 +7,8 @@ buildscript {
 
       'kotlin': '1.2.31',
 
-      'androidPlugin': '3.1.0',
-      'androidTools': '26.1.0',
+      'androidPlugin': '3.1.1',
+      'androidTools': '26.1.1',
 
       'butterknife': '8.8.1',
   ]
@@ -29,7 +29,7 @@ buildscript {
       annotations: 'org.jetbrains:annotations:16.0.1',
 
       junit: 'junit:junit:4.12',
-      truth: 'com.google.truth:truth:0.39',
+      truth: 'com.google.truth:truth:0.40',
       robolectric: 'org.robolectric:robolectric:3.8',
   ]",False,other
timber-lint/src/main/java/timber/lint/WrongTimberUsageDetector.java,timber-lint/src/main/java/timber/lint/WrongTimberUsageDetector.java,e4a44f0ce314c880821faec9b81a36a14e375253,3fc01a4e317b73c1e5c1c932a0d8e1568693a1e5,"Add Kotlin support for the 'Remove redundant argument' check.

In Java, only evaluate UCallExpression when looking for `getMessage` calls.
This fixes a lint crash when a selector other than `UCallExpression` is present.","@@ -546,11 +546,21 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
     }
 
     UQualifiedReferenceExpression argExpression = (UQualifiedReferenceExpression) arg;
+    PsiElement psi = argExpression.getPsi();
+
+    if (psi != null && LintUtils.isKotlin(psi.getLanguage())) {
+      return isPropertyOnSubclassOf(context, argExpression, ""message"", Throwable.class);
+    }
+
     UExpression selector = argExpression.getSelector();
 
     // what other UExpressions could be a selector?
+    if (!(selector instanceof UCallExpression)) {
+      return false;
+    }
+
     return isCallFromMethodInSubclassOf(context, (UCallExpression) selector, ""getMessage"",
-        ""java.lang.Throwable"");
+            Throwable.class);
   }
 
   private static boolean canEvaluateExpression(UExpression expression) {
@@ -566,12 +576,18 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
   }
 
   private static boolean isCallFromMethodInSubclassOf(JavaContext context, UCallExpression call,
-      String methodName, String className) {
+      String methodName, Class classType) {
     JavaEvaluator evaluator = context.getEvaluator();
     PsiMethod method = call.resolve();
     return method != null //
         && methodName.equals(call.getMethodName()) //
-        && evaluator.isMemberInSubClassOf(method, className, false);
+        && evaluator.isMemberInSubClassOf(method, classType.getCanonicalName(), false);
+  }
+
+  private static boolean isPropertyOnSubclassOf(JavaContext context,
+          UQualifiedReferenceExpression expression, String propertyName, Class classType) {
+    return isSubclassOf(context, expression.getReceiver(), classType)
+            && expression.getSelector().asSourceString().equals(propertyName);
   }
 
   private boolean checkElement(JavaContext context, UCallExpression call, UElement element) {","@@ -546,11 +546,21 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
     }
 
     UQualifiedReferenceExpression argExpression = (UQualifiedReferenceExpression) arg;
+    PsiElement psi = argExpression.getPsi();
+
+    if (psi != null && LintUtils.isKotlin(psi.getLanguage())) {
+      return isPropertyOnSubclassOf(context, argExpression, ""message"", Throwable.class);
+    }
+
     UExpression selector = argExpression.getSelector();
 
     // what other UExpressions could be a selector?
+    if (!(selector instanceof UCallExpression)) {
+      return false;
+    }
+
     return isCallFromMethodInSubclassOf(context, (UCallExpression) selector, ""getMessage"",
-        ""java.lang.Throwable"");
+            Throwable.class);
   }
 
   private static boolean canEvaluateExpression(UExpression expression) {
@@ -566,12 +576,18 @@ public final class WrongTimberUsageDetector extends Detector implements Detector
   }
 
   private static boolean isCallFromMethodInSubclassOf(JavaContext context, UCallExpression call,
-      String methodName, String className) {
+      String methodName, Class classType) {
     JavaEvaluator evaluator = context.getEvaluator();
     PsiMethod method = call.resolve();
     return method != null //
         && methodName.equals(call.getMethodName()) //
-        && evaluator.isMemberInSubClassOf(method, className, false);
+        && evaluator.isMemberInSubClassOf(method, classType.getCanonicalName(), false);
+  }
+
+  private static boolean isPropertyOnSubclassOf(JavaContext context,
+          UQualifiedReferenceExpression expression, String propertyName, Class classType) {
+    return isSubclassOf(context, expression.getReceiver(), classType)
+            && expression.getSelector().asSourceString().equals(propertyName);
   }
 
   private boolean checkElement(JavaContext context, UCallExpression call, UElement element) {",False,source
timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,timber-lint/src/test/java/timber/lint/WrongTimberUsageDetectorTest.kt,e4a44f0ce314c880821faec9b81a36a14e375253,3fc01a4e317b73c1e5c1c932a0d8e1568693a1e5,"Add Kotlin support for the 'Remove redundant argument' check.

In Java, only evaluate UCallExpression when looking for `getMessage` calls.
This fixes a lint crash when a selector other than `UCallExpression` is present.","@@ -1,6 +1,7 @@
 package timber.lint
 
 import com.android.tools.lint.checks.infrastructure.TestFiles.java
+import com.android.tools.lint.checks.infrastructure.TestFiles.kt
 import com.android.tools.lint.checks.infrastructure.TestFiles.manifest
 import com.android.tools.lint.checks.infrastructure.TestLintTask.lint
 import org.junit.Test
@@ -289,7 +290,6 @@ class WrongTimberUsageDetectorTest {
         .expectClean()
   }
 
-
   @Test fun throwableNotAtBeginning() {
     lint()
         .files(TIMBER_STUB,
@@ -691,6 +691,34 @@ class WrongTimberUsageDetectorTest {
             |"""""".trimMargin())
   }
 
+  @Test fun exceptionLoggingUsingExceptionMessageArgumentInKotlin() {
+    lint()
+        .files(TIMBER_STUB,
+            kt(""""""
+              |package foo
+              |import timber.log.Timber
+              |class Example {
+              |  fun log() {
+              |     val e = Exception()
+              |     Timber.d(e, e.message)
+              |  }
+              |}
+              """""".trimMargin()))
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expect(""""""
+            |src/foo/Example.kt:6: Warning: Explicitly logging exception message is redundant [TimberExceptionLogging]
+            |     Timber.d(e, e.message)
+            |     ~~~~~~~~~~~~~~~~~~~~~~
+            |0 errors, 1 warnings"""""".trimMargin())
+              .expectFixDiffs(""""""
+            |Fix for src/foo/Example.kt line 5: Remove redundant argument:
+            |@@ -6 +6
+            |-      Timber.d(e, e.message)
+            |+      Timber.d(e)
+            |"""""".trimMargin())
+  }
+
   @Test fun exceptionLoggingUsingVariable() {
     lint()
         .files(TIMBER_STUB,
@@ -891,4 +919,25 @@ class WrongTimberUsageDetectorTest {
         .run()
         .expectClean()
   }
+
+  @Test fun memberVariable() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public static class Bar {
+                |    public static String baz = ""timber"";
+                |  }
+                |  public void log() {
+                |    Bar bar = new Bar();
+                |    Timber.d(bar.baz);
+                |  }
+                |}
+                """""".trimMargin()))
+        .issues(*WrongTimberUsageDetector.getIssues())
+        .run()
+        .expectClean()
+  }
 }","@@ -1,6 +1,7 @@
 package timber.lint
 
 import com.android.tools.lint.checks.infrastructure.TestFiles.java
+import com.android.tools.lint.checks.infrastructure.TestFiles.kt
 import com.android.tools.lint.checks.infrastructure.TestFiles.manifest
 import com.android.tools.lint.checks.infrastructure.TestLintTask.lint
 import org.junit.Test
@@ -289,7 +290,6 @@ class WrongTimberUsageDetectorTest {
         .expectClean()
   }
 
-
   @Test fun throwableNotAtBeginning() {
     lint()
         .files(TIMBER_STUB,
@@ -691,6 +691,34 @@ class WrongTimberUsageDetectorTest {
             |"""""".trimMargin())
   }
 
+  @Test fun exceptionLoggingUsingExceptionMessageArgumentInKotlin() {
+    lint()
+        .files(TIMBER_STUB,
+            kt(""""""
+              |package foo
+              |import timber.log.Timber
+              |class Example {
+              |  fun log() {
+              |     val e = Exception()
+              |     Timber.d(e, e.message)
+              |  }
+              |}
+              """""".trimMargin()))
+        .issues(WrongTimberUsageDetector.ISSUE_EXCEPTION_LOGGING)
+        .run()
+        .expect(""""""
+            |src/foo/Example.kt:6: Warning: Explicitly logging exception message is redundant [TimberExceptionLogging]
+            |     Timber.d(e, e.message)
+            |     ~~~~~~~~~~~~~~~~~~~~~~
+            |0 errors, 1 warnings"""""".trimMargin())
+              .expectFixDiffs(""""""
+            |Fix for src/foo/Example.kt line 5: Remove redundant argument:
+            |@@ -6 +6
+            |-      Timber.d(e, e.message)
+            |+      Timber.d(e)
+            |"""""".trimMargin())
+  }
+
   @Test fun exceptionLoggingUsingVariable() {
     lint()
         .files(TIMBER_STUB,
@@ -891,4 +919,25 @@ class WrongTimberUsageDetectorTest {
         .run()
         .expectClean()
   }
+
+  @Test fun memberVariable() {
+    lint()
+        .files(TIMBER_STUB,
+            java(""""""
+                |package foo;
+                |import timber.log.Timber;
+                |public class Example {
+                |  public static class Bar {
+                |    public static String baz = ""timber"";
+                |  }
+                |  public void log() {
+                |    Bar bar = new Bar();
+                |    Timber.d(bar.baz);
+                |  }
+                |}
+                """""".trimMargin()))
+        .issues(*WrongTimberUsageDetector.getIssues())
+        .run()
+        .expectClean()
+  }
 }",False,test
timber/src/test/java/timber/log/TimberTest.java,timber/src/test/java/timber/log/TimberTest.java,d8ddad657644663897b746866900100a06cf821f,e057bfee89f77d3b523af8f55a8c76043498180b,Fix ignored test by using INFO log instead of DEBUG log,"@@ -224,7 +224,6 @@ public class TimberTest {
         .hasNoMoreMessages();
   }
 
-  @Ignore(""Currently failing because wasn't actually asserting before"")
   @Test public void debugTreeGeneratedTagIsLoggable() {
     Timber.plant(new Timber.DebugTree() {
       private static final int MAX_TAG_LENGTH = 23;
@@ -243,12 +242,12 @@ public class TimberTest {
     });
     class ClassNameThatIsReallyReallyReallyLong {
       {
-        Timber.d(""Hello, world!"");
+        Timber.i(""Hello, world!"");
       }
     }
     new ClassNameThatIsReallyReallyReallyLong();
     assertLog()
-        .hasDebugMessage(""TimberTest$1ClassNameTh"", ""Hello, world!"")
+        .hasInfoMessage(""TimberTest$1ClassNameTh"", ""Hello, world!"")
         .hasNoMoreMessages();
   }","@@ -224,7 +224,6 @@ public class TimberTest {
         .hasNoMoreMessages();
   }
 
-  @Ignore(""Currently failing because wasn't actually asserting before"")
   @Test public void debugTreeGeneratedTagIsLoggable() {
     Timber.plant(new Timber.DebugTree() {
       private static final int MAX_TAG_LENGTH = 23;
@@ -243,12 +242,12 @@ public class TimberTest {
     });
     class ClassNameThatIsReallyReallyReallyLong {
       {
-        Timber.d(""Hello, world!"");
+        Timber.i(""Hello, world!"");
       }
     }
     new ClassNameThatIsReallyReallyReallyLong();
     assertLog()
-        .hasDebugMessage(""TimberTest$1ClassNameTh"", ""Hello, world!"")
+        .hasInfoMessage(""TimberTest$1ClassNameTh"", ""Hello, world!"")
         .hasNoMoreMessages();
   }",False,test
.gitignore,.gitignore,c9daba2046a7beaa57728b27be3441f40e3d49f9,f8f06265d48724547882e13b490e67fb2e2a2608,Initial multiplatform implementation,"@@ -1,25 +1,13 @@
-.classpath
-.project
-.settings
-eclipsebin
-
-bin
-gen
-build
-out
-lib
-
+# IntelliJ
 .idea
 *.iml
 classes
 
-obj
-
-.DS_Store
-
 # Gradle
 .gradle
-jniLibs
 build
 local.properties
 reports
+
+# Node
+node_modules","@@ -1,25 +1,13 @@
-.classpath
-.project
-.settings
-eclipsebin
-
-bin
-gen
-build
-out
-lib
-
+# IntelliJ
 .idea
 *.iml
 classes
 
-obj
-
-.DS_Store
-
 # Gradle
 .gradle
-jniLibs
 build
 local.properties
 reports
+
+# Node
+node_modules",False,other
